,Close,Open,High,Low,Volume
2024-01-10 09:57:00,379.80514908486396,379.8488694457763,379.9388732050747,379.7609922948663,96540
2024-01-10 09:58:00,379.8194182890509,379.80514908486396,379.90941507000855,379.7609922948663,70384
2024-01-10 09:59:00,379.7966048652702,379.8194182890509,379.90941507000855,379.752449068638,68017
2024-01-10 10:00:00,379.785526435687,379.7966048652702,379.88659624067304,379.7413719270518,125880
2024-01-10 10:01:00,379.76267448943844,379.785526435687,379.8755151860977,379.71852263760917,58702
2024-01-10 10:02:00,379.8330171011632,379.76267448943844,379.9230171043082,379.71852263760917,50384
2024-01-10 10:03:00,379.8325044320037,379.8330171011632,379.9230171043082,379.78834446162705,50404
2024-01-10 10:04:00,379.7923291328927,379.8325044320037,379.9225043136737,379.7481738333644,90943
2024-01-10 10:05:00,379.8235687576911,379.7923291328927,379.9135665220867,379.7481738333644,97926
2024-01-10 10:06:00,379.7771982384884,379.8235687576911,379.9135665220867,379.73304469810347,79189
2024-01-10 10:07:00,379.78513040158083,379.7771982384884,379.8751190581527,379.73304469810347,62763
2024-01-10 10:08:00,379.71070504422664,379.78513040158083,379.8751190581527,379.66655923445313,68384
2024-01-10 10:09:00,379.6602723981209,379.71070504422664,379.80067606599033,379.61613245173226,110100
2024-01-10 10:10:00,379.66774643716434,379.6602723981209,379.75770728004784,379.61613245173226,148142
2024-01-10 10:11:00,379.6957836313889,379.66774643716434,379.78575111758,379.62360562183125,59860
2024-01-10 10:12:00,379.7022904127705,379.6957836313889,379.79225944071896,379.6516395564041,130642
2024-01-10 10:13:00,379.69789922099994,379.7022904127705,379.79225944071896,379.6537549000531,100612
2024-01-10 10:14:00,379.68646637693365,379.69789922099994,379.78786720847205,379.64232338518866,73574
2024-01-10 10:15:00,379.6303288979353,379.68646637693365,379.7764316554364,379.58619243282874,73524
2024-01-10 10:16:00,379.60300142857653,379.6303288979353,379.7202808748738,379.55886814060784,119172
2024-01-10 10:17:00,379.58551544257347,379.60300142857653,379.69294693037403,379.5413841875551,60916
2024-01-10 10:18:00,379.62564227108595,379.58551544257347,379.71559313754585,379.5413841875551,54809
2024-01-10 10:19:00,379.6386869024733,379.62564227108595,379.7286408598095,379.5815063508545,82201
2024-01-10 10:20:00,379.57175507751947,379.6386869024733,379.7286408598095,379.5276254223045,103330
2024-01-10 10:21:00,379.584056389625,379.57175507751947,379.6739974024669,379.5276254223045,63456
2024-01-10 10:22:00,379.5694392802206,379.584056389625,379.6739974024669,379.5253098942441,106397
2024-01-10 10:23:00,379.54374538981136,379.5694392802206,379.65937682959344,379.4996189910501,88765
2024-01-10 10:24:00,379.5669611807747,379.54374538981136,379.6568981429712,379.4996189910501,84816
2024-01-10 10:25:00,379.6060945163479,379.5669611807747,379.6960407510409,379.52283208290623,95106
2024-01-10 10:26:00,379.64144647723975,379.6060945163479,379.7314010884468,379.56196086877156,103932
2024-01-10 10:27:00,379.6095863017972,379.64144647723975,379.7314010884468,379.56545224826,67100
2024-01-10 10:28:00,379.5978483035896,379.6095863017972,379.69953336385566,379.5537156147319,107091
2024-01-10 10:29:00,379.61042299216786,379.5978483035896,379.70037025247694,379.5537156147319,71949
2024-01-10 10:30:00,379.64745570200336,379.61042299216786,379.73741173707356,379.5662888413556,120080
2024-01-10 10:31:00,379.6292639739798,379.64745570200336,379.73741173707356,379.58512763268305,87744
2024-01-10 10:32:00,379.6222158159137,379.6292639739798,379.7192156985886,379.57808029404777,95543
2024-01-10 10:33:00,379.58021688248704,379.6222158159137,379.712165870488,379.5360862434882,142193
2024-01-10 10:34:00,379.53481124550655,379.58021688248704,379.67015698557213,379.490685885444,86187
2024-01-10 10:35:00,379.56564942896995,379.53481124550655,379.65558608035184,379.490685885444,57239
2024-01-10 10:36:00,379.6171276416926,379.56564942896995,379.70707649064315,379.52152048360796,64489
2024-01-10 10:37:00,379.61439401414106,379.6171276416926,379.70707649064315,379.570259401651,108017
2024-01-10 10:38:00,379.6524895674317,379.61439401414106,379.74244679525737,379.570259401651,111877
2024-01-10 10:39:00,379.6662191691544,379.6524895674317,379.7561796501575,379.6083505258881,93125
2024-01-10 10:40:00,379.64172615134015,379.6662191691544,379.7561796501575,379.5975883611696,99922
2024-01-10 10:41:00,379.65544623649004,379.64172615134015,379.7454041648873,379.5975883611696,144074
2024-01-10 10:42:00,379.713838632387,379.65544623649004,379.80381039664263,379.6113068511991,82049
2024-01-10 10:43:00,379.71247826810367,379.713838632387,379.80381039664263,379.66833225217215,87131
2024-01-10 10:44:00,379.7718897401192,379.71247826810367,379.86187525936623,379.66833225217215,92944
2024-01-10 10:45:00,379.67239918523745,379.7718897401192,379.86187525936623,379.628257828968,123963
2024-01-10 10:46:00,379.7036045548107,379.67239918523745,379.79357389414014,379.628257828968,74285
2024-01-10 10:47:00,379.7069097633683,379.7036045548107,379.7968798858545,379.6594595705521,87626
2024-01-10 10:48:00,379.6955562476641,379.7069097633683,379.7968798858545,379.6514121991153,92808
2024-01-10 10:49:00,379.6990403635729,379.6955562476641,379.78900862143445,379.6514121991153,138464
2024-01-10 10:50:00,379.62357256261987,379.6990403635729,379.78900862143445,379.5794368830163,103871
2024-01-10 10:51:00,379.61523329993463,379.62357256261987,379.71352293867017,379.5710985898678,69198
2024-01-10 10:52:00,379.6287898371495,379.61523329993463,379.7187414494133,379.5710985898678,69758
2024-01-10 10:53:00,379.68489494992076,379.6287898371495,379.7748598560798,379.5846535509767,65254
2024-01-10 10:54:00,379.6652170125827,379.68489494992076,379.7748598560798,379.62107649132474,94238
2024-01-10 10:55:00,379.6345213226631,379.6652170125827,379.75517725612855,379.5903843701381,51252
2024-01-10 10:56:00,379.61547289315695,379.6345213226631,379.72447429298086,379.5713381552346,89764
2024-01-10 10:57:00,379.6502229739369,379.61547289315695,379.74017966470177,379.5713381552346,127709
2024-01-10 10:58:00,379.6627040171454,379.6502229739369,379.7526636652465,379.6060841959113,87441
2024-01-10 10:59:00,379.64259099800114,379.6627040171454,379.7526636652465,379.598453107282,142234
2024-01-10 11:00:00,379.6620768158193,379.64259099800114,379.7520363153074,379.598453107282,103682
2024-01-10 11:01:00,379.66576248221907,379.6620768158193,379.7557228550119,379.61793665964603,109494
2024-01-10 11:02:00,379.7025386161096,379.66576248221907,379.79250770286893,379.62162189754395,131317
2024-01-10 11:03:00,379.6758814819108,379.7025386161096,379.79250770286893,379.6317397207836,115215
2024-01-10 11:04:00,379.663440940477,379.6758814819108,379.7658442523625,379.61930062570826,128587
2024-01-10 11:05:00,379.6485540274131,379.663440940477,379.7534007631893,379.6044154434221,56949
2024-01-10 11:06:00,379.59299189402753,379.6485540274131,379.7385103227274,379.54885976978426,105393
2024-01-10 11:07:00,379.60423241222065,379.59299189402753,379.6941782056951,379.54885976978426,123553
2024-01-10 11:08:00,379.61414218084195,379.60423241222065,379.70409032239877,379.5600989811357,56941
2024-01-10 11:09:00,379.61433629488766,379.61414218084195,379.7042844824391,379.5700075976305,75934
2024-01-10 11:10:00,379.9939506311825,379.61433629488766,379.8852292507176,379.5702016891082,200000
2024-01-10 11:11:00,380.37394458181365,379.9939506311825,380.02140402146114,379.75108256139987,200000
2024-01-10 11:12:00,380.7543185263954,380.37394458181365,380.1954293008566,379.88720924552865,200000
2024-01-10 11:13:00,381.13507284492175,380.7543185263954,380.3724971662332,380.0611730723766,200000
2024-01-10 11:14:00,381.5162079177666,381.13507284492175,380.53216699398496,380.23817841079483,200000
2024-01-10 11:15:00,381.89772412568436,381.5162079177666,380.71629563734535,380.3977918552573,200000
2024-01-10 11:16:00,382.27962184981,381.89772412568436,380.9220366597096,380.5818554783273,200000
2024-01-10 11:17:00,382.66190147165975,382.27962184981,381.18434665554025,380.7875238485459,200000
2024-01-10 11:18:00,383.0445633731314,382.66190147165975,381.3815934618205,381.0497412163542,200000
2024-01-10 11:19:00,383.42760793650444,383.0445633731314,381.5821067563925,381.24691837000256,200000
2024-01-10 11:20:00,383.8110355444409,383.42760793650444,381.77005708683294,381.44736085846637,200000
2024-01-10 11:21:00,384.1948465799853,383.8110355444409,381.8876891757362,381.63524481908604,200000
2024-01-10 11:22:00,384.57904142656525,384.1948465799853,382.0776204880614,381.7528353692453,200000
2024-01-10 11:23:00,384.9636204679918,384.57904142656525,382.27096055983503,381.942699612217,200000
2024-01-10 11:24:00,385.34858408845975,384.9636204679918,382.5562586329581,382.1359714109214,200000
2024-01-10 11:25:00,385.7339326725482,385.34858408845975,382.7401778731751,382.4211687383744,200000
2024-01-10 11:26:00,386.1196666052207,385.7339326725482,382.94308939045595,382.6050230322464,200000
2024-01-10 11:27:00,386.50578627182585,386.1196666052207,383.1332316719182,382.8078628965484,200000
2024-01-10 11:28:00,386.8922920580976,386.50578627182585,383.28002234842046,382.99793803415884,200000
2024-01-10 11:29:00,387.2791843501557,386.8922920580976,383.51546447498345,383.1446768753125,200000
2024-01-10 11:30:00,387.6664635345058,387.2791843501557,384.33495523841805,382.0388976393922,200000
2024-01-10 11:31:00,388.05412999804025,387.6664635345058,383.9582827801197,383.6005534907839,200000
2024-01-10 11:32:00,388.44218412803826,388.05412999804025,384.11534523695724,383.82269779680075,200000
2024-01-10 11:33:00,388.83062631216626,388.44218412803826,384.36128639167987,383.97970479107494,200000
2024-01-10 11:34:00,389.2194569384784,388.83062631216626,384.49958530709324,384.22555909801,200000
2024-01-10 11:35:00,389.60867639541686,389.2194569384784,384.7143997306669,384.36380917672165,200000
2024-01-10 11:36:00,389.99828507181223,389.60867639541686,384.9910269126542,384.5785477441116,200000
2024-01-10 11:37:00,390.388283356884,389.99828507181223,385.14538766640993,384.8550772423308,200000
2024-01-10 11:38:00,390.7786716402409,390.388283356884,385.31614966438286,385.00938348756006,200000
2024-01-10 11:39:00,391.16945031188106,390.7786716402409,385.51264746724553,385.18008518532935,200000
2024-01-10 11:40:00,385.5946289723611,385.42132333598084,385.6859941677437,385.37651360005134,130719
2024-01-10 11:41:00,385.727633537811,385.5946289723611,385.8190302481246,385.5497990876247,121774
2024-01-10 11:42:00,385.92314201798195,385.727633537811,386.01458505329373,385.6827881897386,56090
2024-01-10 11:43:00,386.07510683029307,385.92314201798195,386.1665858730949,385.8782739397624,61637
2024-01-10 11:44:00,386.2864286085334,386.07510683029307,386.3779577232349,386.030221084387,72415
2024-01-10 11:45:00,386.44405571245585,386.2864286085334,386.53562217630605,386.2415182939995,74071
2024-01-10 11:46:00,386.69717403406844,386.44405571245585,386.7888004733518,386.3991270719278,108243
2024-01-10 11:47:00,386.86023443761553,386.69717403406844,386.95189951344753,386.6522159655755,91240
2024-01-10 11:48:00,387.0412052754681,386.86023443761553,387.1329132316587,386.8152574114439,133807
2024-01-10 11:49:00,387.26621234653817,387.0412052754681,387.357973617307,386.9962072093203,83434
2024-01-10 11:50:00,387.41217823653767,387.26621234653817,387.5039740933745,387.22118812068715,119724
2024-01-10 11:51:00,387.6146964005286,387.41217823653767,387.7065402432818,387.367137040445,125697
2024-01-10 11:52:00,387.8591705229142,387.6146964005286,387.9510722928901,387.56963165933115,78732
2024-01-10 11:53:00,387.99075239677705,387.8591705229142,388.0826853445825,387.8140773587412,61314
2024-01-10 11:54:00,388.19191139594443,387.99075239677705,388.2838920076173,387.9456439346725,73954
2024-01-10 11:55:00,388.39609579150624,388.19191139594443,388.4881247839028,388.14677954675386,107108
2024-01-10 11:56:00,388.6206595345019,388.39609579150624,388.7127417364317,388.350940203492,137044
2024-01-10 11:57:00,388.76689940416185,388.6206595345019,388.8590162570781,388.57547783832644,137505
2024-01-10 11:58:00,388.9099478715373,388.76689940416185,389.0020986192493,388.72170070589146,86668
2024-01-10 11:59:00,389.12470167218066,388.9099478715373,389.21690330499706,388.86473254220977,73061
2024-01-10 12:00:00,389.17517054958523,389.12470167218066,389.26738414081206,389.0794613752125,129252
2024-01-10 12:01:00,389.2238366264157,389.17517054958523,389.31606174888617,389.1299243850199,89749
2024-01-10 12:02:00,389.2762436002076,389.2238366264157,389.3684811403132,389.1785848038498,66907
2024-01-10 12:03:00,389.2886994776505,389.2762436002076,389.3809399691294,389.2309856847181,68777
2024-01-10 12:04:00,389.33666972156993,389.2886994776505,389.4289215794175,389.2434401140196,143229
2024-01-10 12:05:00,389.3870137746162,389.33666972156993,389.4792775612975,389.2914047808373,101745
2024-01-10 12:06:00,389.39813655944863,389.3870137746162,389.4904029816319,389.34174298079864,141865
2024-01-10 12:07:00,389.50972928489256,389.39813655944863,389.60202214855195,389.3528644724773,131818
2024-01-10 12:08:00,389.56713651109607,389.50972928489256,389.6594429771815,389.4644442239619,73624
2024-01-10 12:09:00,389.5596839555351,389.56713651109607,389.6594429771815,389.5143930867898,73321
2024-01-10 12:10:00,389.62421660555856,389.5596839555351,389.7165365965575,389.5143930867898,60488
2024-01-10 12:11:00,389.6252030689989,389.62421660555856,389.71752329373663,389.5789182341381,72574
2024-01-10 12:12:00,389.69483238916234,389.6252030689989,389.7871691123053,389.57990458289055,55240
2024-01-10 12:13:00,389.77895174339807,389.69483238916234,389.87130839830525,389.64952580783125,93221
2024-01-10 12:14:00,389.78594116919624,389.77895174339807,389.87829948022153,389.7336353822084,60478
2024-01-10 12:15:00,389.8624708104369,389.78594116919624,389.9548472548725,389.74062399540406,105645
2024-01-10 12:16:00,389.91754983672587,389.8624708104369,390.0099393319294,389.81714473917896,69262
2024-01-10 12:17:00,389.9885951600499,389.91754983672587,390.08100148917526,389.87221736188707,102796
2024-01-10 12:18:00,390.10156678262734,389.9885951600499,390.19399987995325,389.94325442536143,54432
2024-01-10 12:19:00,390.13100431045336,390.10156678262734,390.22344438289065,390.0562129136667,145257
2024-01-10 12:20:00,390.14061182620577,390.13100431045336,390.2330541751078,390.08564701903583,114291
2024-01-10 12:21:00,390.1449223170082,390.14061182620577,390.23736568726474,390.0952534178022,129104
2024-01-10 12:22:00,390.1521083852146,390.1449223170082,390.24455345818296,390.09956340745964,109399
2024-01-10 12:23:00,390.1881154566043,390.1521083852146,390.28056906131263,390.1067486402016,129714
2024-01-10 12:24:00,390.2404456127637,390.1881154566043,390.3329116169055,390.14275152534816,100428
2024-01-10 12:25:00,390.2902672514077,390.2404456127637,390.3827450605992,390.19507559751503,137731
2024-01-10 12:26:00,390.3615804352661,390.2902672514077,390.45407514184797,390.2448914438109,50302
2024-01-10 12:27:00,390.40112413721585,390.3615804352661,390.49362821352895,390.3161963366777,132558
2024-01-10 12:28:00,390.496910383399,390.40112413721585,390.58943715590243,390.35573544120973,50055
2024-01-10 12:29:00,390.5256253068682,390.496910383399,390.6181588832647,390.4515105511216,58717
2024-01-10 12:30:00,390.6709074458712,390.5256253068682,390.7634754463234,390.4802221361452,78699
2024-01-10 12:31:00,390.7344175396668,390.6709074458712,390.82700058859666,390.62548738440057,123686
2024-01-10 12:32:00,390.7399988855662,390.7344175396668,390.8325832569749,390.68899009440514,117661
2024-01-10 12:33:00,390.73722883210485,390.7399988855662,390.8325832569749,390.69180105999754,94247
2024-01-10 12:34:00,390.7951545484401,390.73722883210485,390.88775198877545,390.69180105999754,66748
2024-01-10 12:35:00,390.82550124652226,390.7951545484401,390.91810587739343,390.7497200417909,54621
2024-01-10 12:36:00,390.89248875674633,390.82550124652226,390.9851092600558,390.78006321171455,65034
2024-01-10 12:37:00,390.9500765089063,390.89248875674633,391.0427106574168,390.8470429338572,55126
2024-01-10 12:38:00,390.9863242696597,390.9500765089063,391.0789670069406,390.90462399076756,55122
2024-01-10 12:39:00,390.99231442576246,390.9863242696597,391.0849585823883,390.9408675372949,68030
2024-01-10 12:40:00,390.9721842949669,390.99231442576246,391.0849585823883,390.9267292065395,132838
2024-01-10 12:41:00,390.99382402078345,390.9721842949669,391.0864685351022,390.9267292065395,134717
2024-01-10 12:42:00,391.06640806713347,390.99382402078345,391.15906977996866,390.9483664164849,105658
2024-01-10 12:43:00,391.11388719509085,391.06640806713347,391.2065601579266,391.0209420240907,88638
2024-01-10 12:44:00,391.1042760101932,391.11388719509085,391.2065601579266,391.0588055645592,117067
2024-01-10 12:45:00,391.15015961785656,391.1042760101932,391.24284117530635,391.0588055645592,138869
2024-01-10 12:46:00,391.2043463292768,391.15015961785656,391.2970407260638,391.1046838377166,84674
2024-01-10 12:47:00,391.208889876852,391.2043463292768,391.30158535021553,391.158864249298,85854
2024-01-10 12:48:00,391.254024628644,391.208889876852,391.34673079651697,391.1634072686327,96271
2024-01-10 12:49:00,391.2954274706429,391.254024628644,391.3881434487634,391.208536772982,123688
2024-01-10 12:50:00,391.6084638126194,391.2954274706429,391.3881434487634,391.24434108944587,180000
2024-01-10 12:51:00,391.92175058366945,391.28983310826237,391.4356891884608,391.24434108944587,180000
2024-01-10 12:52:00,392.23528798413633,391.3429619472251,391.4967838651362,391.29746375155975,180000
2024-01-10 12:53:00,392.5490762145236,391.40404215117616,391.5783346513692,391.35853685422285,180000
2024-01-10 12:54:00,392.8631154754952,391.48557361883485,391.6587570900931,391.440058842895,180000
2024-01-10 12:55:00,393.17740596787553,391.5659770062789,391.6587570900931,391.50566635430675,180000
2024-01-10 12:56:00,393.4919478926498,391.55118875877395,391.64640038335983,391.50566635430675,180000
2024-01-10 12:57:00,393.8067414509639,391.55362322672715,391.7057361942454,391.5081005392246,180000
2024-01-10 12:58:00,394.12178684412464,391.6129449815463,391.7650320582797,391.5674153971961,180000
2024-01-10 12:59:00,394.4370842735999,391.6722267989772,391.8243863288193,391.62669032242246,180000
2024-01-10 13:00:00,394.75263394101876,391.7315670090774,392.0145281826537,391.6860236335293,180000
2024-01-10 13:01:00,395.0684360481715,391.92166382018826,392.0761093728913,391.8760983436629,180000
2024-01-10 13:02:00,395.38449079701,391.9832304224513,392.1598397996425,391.9376577880885,180000
2024-01-10 13:03:00,395.7007983896476,392.066941014293,392.2364679014965,392.0213586475949,180000
2024-01-10 13:04:00,396.0173590283593,392.1435509637079,392.30124148865,392.0979596902074,180000
2024-01-10 13:05:00,396.334172915582,392.2083092066396,392.3281035611913,392.16271040423607,180000
2024-01-10 13:06:00,396.6512402539144,392.23516491582177,392.3971128670412,392.18956299112796,180000
2024-01-10 13:07:00,396.96856124611753,392.30415787404996,392.4060271400344,392.258547928118,180000
2024-01-10 13:08:00,397.2861360951144,392.3130700353401,392.435974837886,392.26745905326516,180000
2024-01-10 13:09:00,397.6039650039904,392.34301063887847,392.4561710236655,392.29739617585824,180000
2024-01-10 13:10:00,397.9220481759936,392.3632020403814,392.4986298418928,392.3175852298746,180000
2024-01-10 13:11:00,398.24038581453436,392.40565080053483,392.6287297364741,392.3600290548633,180000
2024-01-10 13:12:00,398.55897812318597,392.53571987573855,392.6287297364741,392.45604370927293,180000
2024-01-10 13:13:00,398.8778253056845,392.5016766190688,392.66088009109905,392.45604370927293,180000
2024-01-10 13:14:00,399.196927565929,392.5678626142626,392.66088009109905,392.4981715500488,180000
2024-01-10 13:15:00,399.51628510798173,392.54380935826833,392.6575550351323,392.4981715500488,180000
2024-01-10 13:16:00,399.83589813606807,392.56453834596874,392.7395792585318,392.518898127762,180000
2024-01-10 13:17:00,400.1557668545769,392.6465431386414,392.78137774722313,392.60089338641853,180000
2024-01-10 13:18:00,400.4758914680605,392.68833172568435,392.78137774722313,392.6396245232758,180000
2024-01-10 13:19:00,400.79627218123494,392.6852787789698,392.7895063303191,392.6396245232758,180000
2024-01-10 13:20:00,401.1169091989799,392.69645838319946,392.85547916738284,392.65080282774574,180000
2024-01-10 13:21:00,401.43780272633904,392.7624155919509,392.8660718619925,392.7167523682004,180000
2024-01-10 13:22:00,401.7589529685201,392.77300577725606,392.91386239275965,392.72734132227265,180000
2024-01-10 13:23:00,402.08036013089486,392.8207849869194,392.95494435976224,392.77511497704415,180000
2024-01-10 13:24:00,402.40202441899953,392.86185722201054,392.96863489636445,392.8161824370076,180000
2024-01-10 13:25:00,402.7239460385347,392.8755445154601,393.0921820380617,392.82986813914926,180000
2024-01-10 13:26:00,403.04612519536545,392.9990623900621,393.1564101174373,392.95337165335394,180000
2024-01-10 13:27:00,403.3685620955217,393.06327525444124,393.1564101174373,392.97728714668256,180000
2024-01-10 13:28:00,403.6912569451981,393.0229806641698,393.16274740952883,392.97728714668256,180000
2024-01-10 13:29:00,404.01420995075426,393.069611045291,393.17604470580113,393.0239121064767,180000
2024-01-10 13:30:00,404.33742131871486,393.0829051915654,393.2488779469668,393.0372047071511,180000
2024-01-10 13:31:00,404.6608912557698,393.15572117925694,393.2570370456476,393.11001222913256,180000
2024-01-10 13:32:00,404.9846199687744,393.16387834512807,393.2918506580509,393.1181684466378,180000
2024-01-10 13:33:00,405.3086076647494,393.1986837105311,393.3510405812676,393.1529697655101,180000
2024-01-10 13:34:00,405.6328545508812,393.2578596122407,393.42443025597726,393.2121387873291,180000
2024-01-10 13:35:00,405.95736083452186,393.33123190166265,393.42443025597726,393.2776251790537,180000
2024-01-10 13:36:00,406.28212672318944,393.3233536184094,393.4427319287839,393.2776251790537,180000
2024-01-10 13:37:00,406.60715242456797,393.34952923898413,393.4633898239028,393.3037977564065,180000
2024-01-10 13:38:00,406.9324381465076,393.37018224045204,393.4770300494332,393.3244483567214,180000
2024-01-10 13:39:00,407.25798409702475,393.38381923474805,393.58584432155357,393.33808376555737,180000
2024-01-10 13:40:00,393.54789272157,393.4926077298441,393.64114241285006,393.4468596127187,63046
2024-01-10 13:41:00,393.53762568852267,393.54789272157,393.64114241285006,393.49187233753315,74818
2024-01-10 13:42:00,393.61310077222686,393.53762568852267,393.706365914309,393.49187233753315,54324
2024-01-10 13:43:00,393.735992930407,393.61310077222686,393.82928719132326,393.56733864637624,126323
2024-01-10 13:44:00,393.81601840315295,393.735992930407,393.90933162580365,393.69021651690593,59111
2024-01-10 13:45:00,393.7955647819459,393.81601840315295,393.90933162580365,393.7497814425205,88110
2024-01-10 13:46:00,393.815875415403,393.7955647819459,393.9091886041733,393.7497814425205,66389
2024-01-10 13:47:00,393.9051499752736,393.815875415403,393.9984843173147,393.7700897146289,91427
2024-01-10 13:48:00,393.9166650255724,393.9051499752736,394.01000209606127,393.85935389528794,129579
2024-01-10 13:49:00,393.97353947897585,393.9166650255724,394.0668900256523,393.87086760682746,78746
2024-01-10 13:50:00,394.0434553649068,393.97353947897585,394.13682247788915,393.92773544791066,137886
2024-01-10 13:51:00,394.04633462185285,394.0434553649068,394.1397024170643,393.9976432053022,50117
2024-01-10 13:52:00,394.0833936804777,394.04633462185285,394.17677025669354,394.00052212750103,134471
2024-01-10 13:53:00,393.9950690565257,394.0833936804777,394.17677025669354,393.9492625223954,63234
2024-01-10 13:54:00,393.99410819548257,393.9950690565257,394.08842470455454,393.9483017730635,103441
2024-01-10 13:55:00,394.0235565699454,393.99410819548257,394.1169189679832,393.9483017730635,50846
2024-01-10 13:56:00,394.0137933288838,394.0235565699454,394.1169189679832,393.9679846178378,60954
2024-01-10 13:57:00,394.1175139652302,394.0137933288838,394.21089862611905,393.9679846178378,129239
2024-01-10 13:58:00,394.1005613401767,394.1175139652302,394.21089862611905,394.05474254133475,96514
2024-01-10 13:59:00,394.12262921838857,394.1005613401767,394.2160150913174,394.05474254133475,138236
2024-01-10 14:00:00,394.16719426331696,394.12262921838857,394.26059069576536,394.0768078538977,147579
2024-01-10 14:01:00,394.2634212475951,394.16719426331696,394.3568404806651,394.1213677176185,56469
2024-01-10 14:02:00,394.2462367973035,394.2634212475951,394.3568404806651,394.2004010619861,80105
2024-01-10 14:03:00,394.3315187141899,394.2462367973035,394.42495408269815,394.2004010619861,92101
2024-01-10 14:04:00,394.3713553879106,394.3315187141899,394.4648001955687,394.2856730638524,114323
2024-01-10 14:05:00,394.37208463374554,394.3713553879106,394.4655296141957,394.325505106094,141922
2024-01-10 14:06:00,394.4297459132551,394.37208463374554,394.5232045563283,394.32623426714554,108067
2024-01-10 14:07:00,394.4770403943611,394.4297459132551,394.57051024368354,394.38388884285706,99376
2024-01-10 14:08:00,394.49281092067093,394.4770403943611,394.5862845067602,394.4311778254266,95587
2024-01-10 14:09:00,394.5350138438346,394.49281092067093,394.62849742974754,394.4469465182283,86976
2024-01-10 14:10:00,394.55926537469173,394.5350138438346,394.65275470691364,394.4891445348086,117584
2024-01-10 14:11:00,394.60320023326415,394.55926537469173,394.69669997568536,394.51339324614173,128477
2024-01-10 14:12:00,394.6687884416013,394.60320023326415,394.76230372490147,394.55732299677305,92533
2024-01-10 14:13:00,394.7708504539731,394.6687884416013,394.8643899204828,394.622903579714,51828
2024-01-10 14:14:00,394.7614621913008,394.7708504539731,394.8643899204828,394.7155665550064,51917
2024-01-10 14:15:00,394.8851422749081,394.7614621913008,394.97870882243444,394.7155665550064,70618
2024-01-10 14:16:00,394.84754574229083,394.8851422749081,394.97870882243444,394.80164009777695,82254
2024-01-10 14:17:00,394.88103729963956,394.84754574229083,394.97460287450747,394.80164009777695,97362
2024-01-10 14:18:00,394.9437569342453,394.88103729963956,395.03733737029444,394.83512776134046,70128
2024-01-10 14:19:00,394.99434890832987,394.9437569342453,395.08794133195676,394.89784010405526,109383
2024-01-10 14:20:00,395.00925206408095,394.99434890832987,395.1028480189545,394.9484261962312,115545
2024-01-10 14:21:00,395.0405319678422,395.00925206408095,395.13413533437114,394.96332761931615,132180
