,Close,Open,High,Low,Volume
2024-01-10 10:44:00,451.1256884307434,450.9620213565299,451.1708009995865,450.9169251543942,105934
2024-01-10 10:45:00,450.91187785244585,451.1256884307434,451.1708009995865,450.8667866646606,103386
2024-01-10 10:46:00,451.0085445666704,450.91187785244585,451.0536454211271,450.8667866646606,90209
2024-01-10 10:47:00,451.0389467882098,451.0085445666704,451.0840506828886,450.96344371221375,97715
2024-01-10 10:48:00,451.03452594346203,451.0389467882098,451.0840506828886,450.9894224908677,108920
2024-01-10 10:49:00,451.06535512542825,451.03452594346203,451.1104616609408,450.9894224908677,111703
2024-01-10 10:50:00,450.9086036975244,451.06535512542825,451.1104616609408,450.8635128371547,84637
2024-01-10 10:51:00,450.91133873886605,450.9086036975244,450.95642987273993,450.8635128371547,84854
2024-01-10 10:52:00,450.96608952734323,450.91133873886605,451.011186136296,450.86624760499217,117660
2024-01-10 10:53:00,451.1219338514382,450.96608952734323,451.16704604482334,450.9209929183905,119811
2024-01-10 10:54:00,451.0977293355058,451.1219338514382,451.16704604482334,451.05261956257226,99856
2024-01-10 10:55:00,451.04734229628315,451.0977293355058,451.1428391084393,451.00223756205355,101833
2024-01-10 10:56:00,451.0246314272006,451.04734229628315,451.09244703051274,450.97952896405786,99963
2024-01-10 10:57:00,451.1297564393208,451.0246314272006,451.1748694149647,450.97952896405786,116932
2024-01-10 10:58:00,451.18197480874875,451.1297564393208,451.2270930062296,451.08464346367685,107169
2024-01-10 10:59:00,451.1567302565071,451.18197480874875,451.2270930062296,451.11161458348147,87941
2024-01-10 11:00:00,451.22560090439407,451.1567302565071,451.2707234644845,451.11161458348147,94388
2024-01-10 11:01:00,451.2569229595471,451.22560090439407,451.30204865184305,451.18047834430365,85569
2024-01-10 11:02:00,451.3669073572688,451.2569229595471,451.41204404800453,451.2117972672512,84300
2024-01-10 11:03:00,451.32609899587993,451.3669073572688,451.41204404800453,451.2809663859803,119037
2024-01-10 11:04:00,451.31908880514726,451.32609899587993,451.37123160577954,451.2739568962667,116586
2024-01-10 11:05:00,451.3062615807106,451.31908880514726,451.3642207140278,451.2611309545525,92015
2024-01-10 11:06:00,451.1967282017879,451.3062615807106,451.3513922068687,451.1516085289677,86254
2024-01-10 11:07:00,451.2460097382312,451.1967282017879,451.291134339205,451.1516085289677,97144
2024-01-10 11:08:00,451.29213206869656,451.2460097382312,451.3372612819034,451.2008851372574,104214
2024-01-10 11:09:00,451.2916807765645,451.7434242007652,451.3602897236709,451.2470028554897,100000
2024-01-10 11:10:00,452.1929102630752,450.8403890957879,452.6451031733382,450.3895487066921,300000
2024-01-10 11:11:00,451.2113591994986,451.316549419918,451.36168107486,451.16623806357865,86090
2024-01-10 11:12:00,451.19595977789345,451.2113591994986,451.25648033541853,451.15084018191567,91637
2024-01-10 11:13:00,451.18759329483953,451.19595977789345,451.24107937387123,451.1424745355101,102415
2024-01-10 11:14:00,451.13775716445326,451.18759329483953,451.232712054169,451.0926433887368,104071
2024-01-10 11:15:00,451.14576163746676,451.13775716445326,451.19087621363053,451.0926433887368,98271
2024-01-10 11:16:00,451.2047760918563,451.14576163746676,451.2498965694655,451.100647061303,116034
2024-01-10 11:17:00,451.3975475481056,451.2047760918563,451.4426873028604,451.1596556142471,113434
2024-01-10 11:18:00,451.43587822479674,451.3975475481056,451.4810218126192,451.3524077933508,84188
2024-01-10 11:19:00,451.4817035160727,451.43587822479674,451.52685168642427,451.3907346369743,90161
2024-01-10 11:20:00,451.4975554074745,451.4817035160727,451.5427051630153,451.4365553457211,108732
2024-01-10 11:21:00,451.3468661826262,451.4975554074745,451.5427051630153,451.3017314960079,91314
2024-01-10 11:22:00,451.36704013501645,451.3468661826262,451.41217683902994,451.3017314960079,103954
2024-01-10 11:23:00,451.39504567334075,451.36704013501645,451.44018517790806,451.32190343100297,101508
2024-01-10 11:24:00,451.6399944827984,451.39504567334075,451.68515848224666,451.34990616877343,101969
2024-01-10 11:25:00,451.6452009015081,451.6399944827984,451.69036542159824,451.5948304833501,117545
2024-01-10 11:26:00,451.69502164355515,451.6452009015081,451.7401911457195,451.6000363814179,116668
2024-01-10 11:27:00,451.71447056792374,451.69502164355515,451.7596420149805,451.6498521413908,103061
2024-01-10 11:28:00,451.63147453524664,451.71447056792374,451.7596420149805,451.5863113877931,93716
2024-01-10 11:29:00,451.75728305954385,451.63147453524664,451.8024587878498,451.5863113877931,119749
2024-01-10 11:30:00,451.8478091684747,451.75728305954385,451.89299394939155,451.7121073312379,119144
2024-01-10 11:31:00,451.9418867693839,451.8478091684747,451.98708095806086,451.8026243875579,96907
2024-01-10 11:32:00,451.88228580729754,451.9418867693839,451.98708095806086,451.8370975787168,98777
2024-01-10 11:33:00,452.03165950153664,451.88228580729754,452.0768626674868,451.8370975787168,107693
2024-01-10 11:34:00,451.92752487205416,452.03165950153664,452.0768626674868,451.88233211956697,106329
2024-01-10 11:35:00,452.0031646230688,451.92752487205416,452.0483649395311,451.88233211956697,96282
2024-01-10 11:36:00,452.22378335626655,452.0031646230688,452.26900573460216,451.9579643066065,103624
2024-01-10 11:37:00,452.1568057285339,452.22378335626655,452.26900573460216,452.1115900479611,103321
2024-01-10 11:38:00,452.1282024943187,452.1568057285339,452.20202140910675,452.08298967406927,90488
2024-01-10 11:39:00,452.1598199429581,452.1282024943187,452.2050359249524,452.08298967406927,102574
2024-01-10 11:40:00,452.1368976417331,452.1598199429581,452.2050359249524,452.09168395196895,85240
2024-01-10 11:41:00,452.0192820560135,452.1368976417331,452.1821113314973,451.9740801278079,90478
2024-01-10 11:42:00,452.04808137744584,452.0192820560135,452.09328618558357,451.9740801278079,99262
2024-01-10 11:43:00,451.9746413103888,452.04808137744584,452.09328618558357,451.92944384625775,84432
2024-01-10 11:44:00,452.0400503962471,451.9746413103888,452.08525440128676,451.92944384625775,109721
2024-01-10 11:45:00,451.9795290833313,452.0400503962471,452.08525440128676,451.93433113042295,93568
2024-01-10 11:46:00,452.14223578428346,451.9795290833313,452.18745000786186,451.93433113042295,94178
2024-01-10 11:47:00,452.09401451711625,452.14223578428346,452.18745000786186,452.04880511566455,102195
2024-01-10 11:48:00,452.0874988010856,452.09401451711625,452.13922391856795,452.0422900512055,80302
2024-01-10 11:49:00,452.18365936883214,452.0874988010856,452.228877734769,452.0422900512055,97022
2024-01-10 11:50:00,452.0949532056423,452.18365936883214,452.228877734769,452.04974371032176,80055
2024-01-10 11:51:00,452.13812465100085,452.0949532056423,452.18333846346593,452.04974371032176,88717
2024-01-10 11:52:00,452.2789333719479,452.13812465100085,452.3241612652851,452.0929108385358,108699
2024-01-10 11:53:00,452.1561411580684,452.2789333719479,452.3241612652851,452.1109255439526,88150
2024-01-10 11:54:00,452.19544563172656,452.1561411580684,452.2406651762897,452.1109255439526,82125
2024-01-10 11:55:00,452.2415589671996,452.19544563172656,452.2867831230963,452.1502260871634,96748
2024-01-10 11:56:00,452.33488560402174,452.2415589671996,452.3801190925821,452.19633481130285,119577
2024-01-10 11:57:00,452.24559915664145,452.33488560402174,452.3801190925821,452.2003745967258,84621
2024-01-10 11:58:00,452.1487772981704,452.24559915664145,452.2908237165571,452.1035624204406,95034
2024-01-10 11:59:00,452.2185837851783,452.1487772981704,452.2638056435568,452.1035624204406,85126
2024-01-10 12:00:00,452.6708023689634,452.2185837851783,452.31328191754596,452.17336192679977,250000
2024-01-10 12:01:00,453.1234731713323,452.6708023689634,452.35855783028916,452.2228283065235,250000
2024-01-10 12:02:00,453.5765966445036,453.1234731713323,452.41251952066295,452.2680951649897,250000
2024-01-10 12:03:00,454.030173241148,453.5765966445036,452.41251952066295,452.28314413172006,250000
2024-01-10 12:04:00,454.4842034143891,454.030173241148,452.4172415762795,452.28314413172006,250000
2024-01-10 12:05:00,454.93868761780345,454.4842034143891,452.4663806463487,452.32676717540437,250000
2024-01-10 12:06:00,455.3936263054212,454.93868761780345,452.4663806463487,452.3338841408456,250000
2024-01-10 12:07:00,455.84901993172656,455.3936263054212,452.61580555106343,452.3338841408456,250000
2024-01-10 12:08:00,456.30486895165825,455.84901993172656,452.68132919518007,452.5252914413642,250000
2024-01-10 12:09:00,456.7611738206099,456.30486895165825,452.68132919518007,452.5055969211209,250000
2024-01-10 12:10:00,452.63290432791683,452.5508520063215,452.6781676183496,452.5055969211209,88152
2024-01-10 12:11:00,452.5673013740953,452.63290432791683,452.6781676183496,452.5220446439579,118518
2024-01-10 12:12:00,452.6611714901778,452.5673013740953,452.70643760732685,452.5220446439579,90267
2024-01-10 12:13:00,452.7886947951677,452.6611714901778,452.8339736646472,452.6159053730288,105289
2024-01-10 12:14:00,452.73701509475393,452.7886947951677,452.8339736646472,452.69174139324446,81062
2024-01-10 12:15:00,452.8468831521422,452.73701509475393,452.89216784045743,452.69174139324446,109926
2024-01-10 12:16:00,452.9069108075374,452.8468831521422,452.95220149861814,452.80159846382696,86229
2024-01-10 12:17:00,453.00401949858997,452.9069108075374,453.04931990053984,452.8616201164566,84632
2024-01-10 12:18:00,453.1985206686247,453.00401949858997,453.2438405206916,452.9587190966401,119056
2024-01-10 12:19:00,453.1989386884258,453.1985206686247,453.24425858229466,453.15320081655784,83596
2024-01-10 12:20:00,453.15328014941275,453.1989386884258,453.24425858229466,453.10796482139784,86168
2024-01-10 12:21:00,453.09532053711524,453.15328014941275,453.19859547742766,453.05001100506155,87561
2024-01-10 12:22:00,453.04404733862935,453.09532053711524,453.14063006916894,452.99874293389547,88258
2024-01-10 12:23:00,453.05971344689846,453.04404733862935,453.10501941824316,452.99874293389547,96616
2024-01-10 12:24:00,453.1132788757613,453.05971344689846,453.1585902036489,453.01440747555375,106734
2024-01-10 12:25:00,453.16100899476896,453.1132788757613,453.20632509566843,453.0679675478737,86371
2024-01-10 12:26:00,453.2586364843701,453.16100899476896,453.3039623480185,453.1156928938695,106069
2024-01-10 12:27:00,453.28247806015116,453.2586364843701,453.3278063079572,453.21331062072164,94369
2024-01-10 12:28:00,453.4369144897419,453.28247806015116,453.4822581811909,453.23714981234514,92910
2024-01-10 12:29:00,453.43558529989406,453.4369144897419,453.4822581811909,453.3902417413641,87943
2024-01-10 12:30:00,453.7049413787926,453.43558529989406,453.7503118729305,453.3902417413641,92199
2024-01-10 12:31:00,453.78440029932966,453.7049413787926,453.8297787393596,453.6595708846547,95728
2024-01-10 12:32:00,453.72929657380456,453.78440029932966,453.8297787393596,453.68392364414717,103275
2024-01-10 12:33:00,453.654803978663,453.72929657380456,453.77466950346195,453.60943849826515,86738
2024-01-10 12:34:00,453.7212619046544,453.654803978663,453.76663403084484,453.60943849826515,95913
2024-01-10 12:35:00,453.7236700043603,453.7212619046544,453.76904237136074,453.67588977846395,115240
2024-01-10 12:36:00,453.8111479727734,453.7236700043603,453.8565290875707,453.6782976373599,99123
2024-01-10 12:37:00,453.8767906321064,453.8111479727734,453.9221783111696,453.76576685797613,114529
2024-01-10 12:38:00,453.89287340100964,453.8767906321064,453.9382626883497,453.8314029530432,90167
2024-01-10 12:39:00,453.8386973179053,453.89287340100964,453.9382626883497,453.79331344817354,90554
2024-01-10 12:40:00,453.7238899945539,453.8386973179053,453.8840811876371,453.6785176055544,97260
2024-01-10 12:41:00,453.7060572888551,453.7238899945539,453.7692623835533,453.66068668312624,83812
2024-01-10 12:42:00,453.80645325580747,453.7060572888551,453.85183390113303,453.66068668312624,108024
2024-01-10 12:43:00,453.84857500300785,453.80645325580747,453.8939598605082,453.7610726104819,107285
2024-01-10 12:44:00,453.7581920778492,453.84857500300785,453.8939598605082,453.7128162586414,106900
2024-01-10 12:45:00,453.79659644021643,453.7581920778492,453.84197609986046,453.7128162586414,81605
2024-01-10 12:46:00,453.85425741313253,453.79659644021643,453.89964283887383,453.7512167805724,85622
2024-01-10 12:47:00,453.79672163392996,453.85425741313253,453.89964283887383,453.75134196176657,86767
2024-01-10 12:48:00,453.8333634598339,453.79672163392996,453.8787467961799,453.75134196176657,107139
2024-01-10 12:49:00,453.8329096264704,453.3795300963741,453.90672467355597,453.7879801234879,100000
2024-01-10 12:50:00,452.92388230848854,454.2867425360968,453.90672467355597,453.73490357261204,280000
2024-01-10 12:51:00,453.8354419846786,453.7802816007721,453.88082552887704,453.73490357261204,93918
2024-01-10 12:52:00,453.90903453545434,453.8354419846786,453.9544254389079,453.79005844048015,100119
2024-01-10 12:53:00,454.03005133600954,453.90903453545434,454.07545434114314,453.8636436320008,107446
2024-01-10 12:54:00,454.148444398533,454.03005133600954,454.19385924297285,453.9846483308759,93046
2024-01-10 12:55:00,454.0460185406823,454.148444398533,454.19385924297285,454.0006139388283,104818
2024-01-10 12:56:00,453.98355769651715,454.0460185406823,454.09142314253637,453.9381593407475,115358
2024-01-10 12:57:00,454.05302038299135,453.98355769651715,454.09842568502967,453.9381593407475,84324
2024-01-10 12:58:00,454.1223802465789,454.05302038299135,454.1677924846036,454.00761508095303,90787
2024-01-10 12:59:00,454.19186530184044,454.1223802465789,454.2372844883706,454.0769680085543,89111
2024-01-10 13:00:00,454.56455075555505,454.19186530184044,454.6100072106306,454.14644611531025,118110
2024-01-10 13:01:00,454.6391803007976,454.56455075555505,454.68464421882766,454.5190943004795,96389
2024-01-10 13:02:00,454.76516678617855,454.6391803007976,454.81064330285716,454.5937163827675,94043
2024-01-10 13:03:00,454.8746743987358,454.76516678617855,454.92016186617565,454.71969026949995,108746
2024-01-10 13:04:00,454.9566784091246,454.8746743987358,455.0021740769655,454.82918693129596,102350
2024-01-10 13:05:00,454.9507394733759,454.9566784091246,455.0021740769655,454.90524439942857,80117
2024-01-10 13:06:00,455.0425457319698,454.9507394733759,455.088049986543,454.90524439942857,98935
2024-01-10 13:07:00,454.99496418865067,455.0425457319698,455.088049986543,454.9494646922318,93234
2024-01-10 13:08:00,454.9961636821615,454.99496418865067,455.0416632985297,454.9494646922318,118328
2024-01-10 13:09:00,454.974745779895,454.9961636821615,455.0416632985297,454.929248305317,80846
2024-01-10 13:10:00,455.00494465033466,454.974745779895,455.0504451447997,454.929248305317,90954
2024-01-10 13:11:00,455.23833111616995,455.00494465033466,455.28385494928153,454.9594441558696,93703
2024-01-10 13:12:00,455.09108289472044,455.23833111616995,455.28385494928153,455.04557378643096,102700
2024-01-10 13:13:00,455.17629962750226,455.09108289472044,455.221817257465,455.04557378643096,112043
2024-01-10 13:14:00,455.05224443396395,455.17629962750226,455.221817257465,455.00673920952056,86469
2024-01-10 13:15:00,455.03204631523624,455.05224443396395,455.09774965840734,454.9865431106047,110105
2024-01-10 13:16:00,455.15389940124686,455.03204631523624,455.199414791187,454.9865431106047,106386
2024-01-10 13:17:00,455.1825085564859,455.15389940124686,455.22802680734156,455.1083840113067,116976
2024-01-10 13:18:00,455.1071535675935,455.1825085564859,455.22802680734156,455.0616428522368,119051
2024-01-10 13:19:00,455.06480095826043,455.1071535675935,455.15266428295024,455.0192944781646,82048
2024-01-10 13:20:00,455.14940640117857,455.06480095826043,455.19492134181866,455.0192944781646,119001
2024-01-10 13:21:00,455.10567868372243,455.14940640117857,455.19492134181866,455.0601681158541,92941
2024-01-10 13:22:00,455.14813627432045,455.10567868372243,455.1936510879479,455.0601681158541,81828
2024-01-10 13:23:00,455.175042068734,455.14813627432045,455.2205595729409,455.102621460693,81917
2024-01-10 13:24:00,455.1384823777108,455.175042068734,455.2205595729409,455.092968529473,100618
2024-01-10 13:25:00,455.35639759365336,455.1384823777108,455.4019332334127,455.092968529473,112254
2024-01-10 13:26:00,455.4368972300069,455.35639759365336,455.48244091972987,455.310861953894,119756
2024-01-10 13:27:00,455.2752041436453,455.4368972300069,455.48244091972987,455.22967662323094,100128
2024-01-10 13:28:00,455.3149455090965,455.2752041436453,455.3604770036474,455.22967662323094,80009
2024-01-10 13:29:00,455.2774470027431,455.3149455090965,455.3604770036474,455.2319192580428,96644
2024-01-10 13:30:00,455.37782960957446,455.2774470027431,455.4233673925354,455.2319192580428,102422
2024-01-10 13:31:00,455.32841922629734,455.37782960957446,455.4233673925354,455.2828863843747,89865
2024-01-10 13:32:00,455.34073709475456,455.32841922629734,455.386271168464,455.2828863843747,82219
2024-01-10 13:33:00,455.4094923875763,455.34073709475456,455.455033336815,455.2952030210451,119809
2024-01-10 13:34:00,455.5111174888975,455.4094923875763,455.5566686006464,455.36395143833755,85287
2024-01-10 13:35:00,455.42454337323284,455.5111174888975,455.5566686006464,455.37900091889554,114387
2024-01-10 13:36:00,455.41684658588343,455.42454337323284,455.47008582757013,455.37130490122485,88512
2024-01-10 13:37:00,455.39635780903086,455.41684658588343,455.462388270542,455.35081817324993,81342
2024-01-10 13:38:00,455.3596228763285,455.39635780903086,455.4418974448118,455.3140869140409,99216
2024-01-10 13:39:00,455.54317417288433,455.3596228763285,455.5887284903016,455.3140869140409,107534
2024-01-10 13:40:00,455.60284866241165,455.54317417288433,455.64840894727786,455.49761985546706,94231
2024-01-10 13:41:00,455.5107363405593,455.60284866241165,455.64840894727786,455.46518526692523,112293
2024-01-10 13:42:00,455.61713107164877,455.5107363405593,455.6626927847559,455.46518526692523,106614
2024-01-10 13:43:00,455.8332900718362,455.61713107164877,455.87887340084336,455.57156935854164,116258
2024-01-10 13:44:00,455.9502081436602,455.8332900718362,455.9958031644745,455.787706742829,108253
2024-01-10 13:45:00,455.83445424362264,455.9502081436602,455.9958031644745,455.7888707981983,97988
2024-01-10 13:46:00,455.8130998514687,455.83445424362264,455.880037689047,455.7675185414835,111037
2024-01-10 13:47:00,455.95138544609074,455.8130998514687,455.99698058463537,455.7675185414835,92219
2024-01-10 13:48:00,455.9096504407057,455.95138544609074,455.99698058463537,455.86405947566163,80235
2024-01-10 13:49:00,455.9729142352968,455.9096504407057,456.0185115267203,455.86405947566163,81908
2024-01-10 13:50:00,456.0663553103703,455.9729142352968,456.1119619459013,455.9273169438733,88567
2024-01-10 13:51:00,456.0046102677761,456.0663553103703,456.1119619459013,455.95900980674935,116298
2024-01-10 13:52:00,456.02198173093115,456.0046102677761,456.0675839291042,455.95900980674935,85256
2024-01-10 13:53:00,455.7491649988701,456.02198173093115,456.0675839291042,455.7035900823702,99019
2024-01-10 13:54:00,455.6785796946855,455.7491649988701,455.79473991537003,455.63301183671604,88162
2024-01-10 13:55:00,455.6783456443697,455.6785796946855,455.7241475526549,455.63277780980525,85415
2024-01-10 13:56:00,455.58741200643584,455.6783456443697,455.72391347893415,455.5418532652352,116159
2024-01-10 13:57:00,455.75893258529385,455.58741200643584,455.80450847855235,455.5418532652352,85951
2024-01-10 13:58:00,455.65136059035007,455.75893258529385,455.80450847855235,455.605795454291,101852
2024-01-10 13:59:00,455.6340417845629,455.65136059035007,455.6969257264091,455.58847838038446,88007
2024-01-10 14:00:00,455.66873745818305,455.6340417845629,455.7143043319289,455.58847838038446,110523
2024-01-10 14:01:00,455.8228695310481,455.66873745818305,455.86845181800123,455.6231705844372,103325
2024-01-10 14:02:00,455.71476091332437,455.8228695310481,455.86845181800123,455.66918943723306,101204
2024-01-10 14:03:00,455.84356082961335,455.71476091332437,455.8891451856963,455.66918943723306,95524
2024-01-10 14:04:00,455.8672859426496,455.84356082961335,455.91287267124386,455.7979764735304,99282
2024-01-10 14:05:00,455.80059176997025,455.8672859426496,455.91287267124386,455.75501171079327,103930
2024-01-10 14:06:00,455.8655072069645,455.80059176997025,455.9110937576852,455.75501171079327,80077
2024-01-10 14:07:00,455.90644937214233,455.8655072069645,455.9520400170795,455.81992065624377,100611
2024-01-10 14:08:00,455.8745161455472,455.90644937214233,455.9520400170795,455.82892869393265,96984
2024-01-10 14:09:00,455.9036740696987,455.8745161455472,455.9492644371057,455.82892869393265,94060
2024-01-10 14:10:00,455.89133607650655,455.9036740696987,455.9492644371057,455.8457469428989,97449
2024-01-10 14:11:00,455.92448095814933,455.89133607650655,455.97007340624515,455.8457469428989,98520
2024-01-10 14:12:00,456.00765349901883,455.92448095814933,456.0532542643687,455.8788885100535,89510
2024-01-10 14:13:00,456.1751010430419,456.00765349901883,456.2207185531462,455.96205273366894,109287
2024-01-10 14:14:00,456.0849776760441,456.1751010430419,456.2207185531462,456.0393691782765,108173
2024-01-10 14:15:00,456.3023508207404,456.0849776760441,456.34798105582246,456.0393691782765,119711
2024-01-10 14:16:00,456.14701748789537,456.3023508207404,456.34798105582246,456.1014027861466,91954
2024-01-10 14:17:00,456.1559775750898,456.14701748789537,456.2015931728473,456.1014027861466,87804
2024-01-10 14:18:00,456.2324582560583,456.1559775750898,456.2780815018839,456.11036197733233,86565
2024-01-10 14:19:00,456.2809094010845,456.2324582560583,456.3265374920246,456.1868350102327,85984
2024-01-10 14:20:00,456.24689826591714,456.2809094010845,456.3265374920246,456.20127357609056,101526
2024-01-10 14:21:00,456.2507195845934,456.24689826591714,456.29634465655187,456.20127357609056,117438
