,Close,Open,High,Low,Volume
2024-01-03 16:00:00,456.15893114308165,455.9770584901831,456.1823055786633,455.8158786569872,2156614
2024-01-03 17:00:00,455.95980027581385,456.2026475406576,456.3041967387538,455.7295679259142,1421295
2024-01-03 18:00:00,456.227614077274,456.1259838932996,456.6465791288061,455.99059313820925,3801179
2024-01-03 19:00:00,456.7965041606851,456.6386136091818,456.8954215913179,456.1931474370274,4419184
2024-01-03 20:00:00,457.8571078233796,457.82094263526955,458.27871377686716,457.65883432329053,4159420
2024-01-03 21:00:00,457.08765751650253,457.26770360987814,457.4535391472171,456.9642301450282,4030121
2024-01-03 22:00:00,457.41983044781773,457.39373718084,457.56453731083684,457.24598008132153,4602008
2024-01-03 23:00:00,456.912145300645,457.17449313204634,457.47509185042867,456.78354047112356,2782972
2024-01-04 00:00:00,456.8964847569782,456.9833637363922,457.0976956403909,456.43077224854875,4763997
2024-01-04 01:00:00,456.9478893562735,456.8179515789877,457.1952920446573,456.5793695975923,1047059
2024-01-04 02:00:00,457.31014654080514,457.58904091259114,457.70082308764336,456.98110940567204,1377125
2024-01-04 03:00:00,456.7341003203419,457.1482338897587,457.49997314390913,456.53826260979446,4682239
2024-01-04 04:00:00,457.0367686622218,457.31471278899585,457.9132841031971,456.96933299412717,3451597
2024-01-04 05:00:00,457.8369511381765,457.56883462400685,458.07771764005105,457.1361375009957,1292441
2024-01-04 06:00:00,458.38580347493007,458.2715563513163,458.52692903864744,458.1967923848274,1483215
2024-01-04 07:00:00,458.14751327058065,458.1765989445409,458.37608784402687,457.92155648276696,4166875
2024-01-04 08:00:00,458.15207466418826,458.1422963124247,458.62497708403447,457.9770328550042,2081032
2024-01-04 09:00:00,458.6262795552836,458.46308987122495,458.65802788568527,458.31306124986384,2628740
2024-01-04 10:00:00,458.1111753822805,458.1259604752276,458.3950710304884,457.8078528890296,1202521
2024-01-04 11:00:00,459.03060797934387,459.22155672225267,459.36766303349407,458.69765883627525,4395779
2024-01-04 12:00:00,458.1587554005296,458.0612292662562,458.54647452977883,457.98984105649237,3339560
2024-01-04 13:00:00,459.19058859471835,459.40785381963826,459.6540353355345,458.5159512998555,3158657
2024-01-04 14:00:00,459.7306040972242,459.1686588511035,459.78553629359766,459.0116137705869,3887019
2024-01-04 15:00:00,459.25957882557816,458.98374820721403,459.5361496283102,458.89748626324655,2496066
2024-01-04 16:00:00,458.69312893629814,459.1094283626933,459.5602192040712,458.5538655292617,4339486
2024-01-04 17:00:00,458.35882085909395,458.44197521524273,458.5719069770295,458.1187941207001,2758430
2024-01-04 18:00:00,458.9182654499598,458.8302486068981,459.37079524941146,458.3342048739505,1681808
2024-01-04 19:00:00,459.81412569013173,459.78099310584724,460.1052660632174,459.76816447491075,3966087
2024-01-04 20:00:00,459.1120910530462,459.1676353100816,459.3527184785246,458.8033431489746,4181713
2024-01-04 21:00:00,459.3894346425115,459.12881631442815,459.78830094558657,458.82754169243213,2429258
2024-01-04 22:00:00,459.4076410215145,459.5737189471176,459.9318848400128,459.3011353382461,1643078
2024-01-04 23:00:00,459.4158180572014,459.45315091709676,460.25180820524486,459.2407012383497,1664379
2024-01-05 00:00:00,459.5762537001969,459.4238532646121,459.61547799058957,459.214094184148,2241773
2024-01-05 01:00:00,459.36468560960486,459.258178917784,459.74450654116146,459.041513127678,3177471
2024-01-05 02:00:00,458.6122384978942,458.6149875893919,458.75112367131624,458.2300312636513,3566851
2024-01-05 03:00:00,460.0330576441047,459.78947967213907,460.1282492503585,459.1427011107119,4105157
2024-01-05 04:00:00,459.1075057037459,459.0242073280366,459.5314917637923,458.75623384371596,2192467
2024-01-05 05:00:00,459.7406733168375,459.31209425033603,459.81380709281456,459.14549863418097,3123793
2024-01-05 06:00:00,459.80502560495546,459.8734259164637,460.33776005813144,459.57144002534466,1902476
2024-01-05 07:00:00,460.51209104811386,460.44266679401625,460.89572199254485,460.3447824743608,3454030
2024-01-05 08:00:00,461.0459708233928,461.0348159226324,461.12276970315304,460.80450211205687,4400428
2024-01-05 09:00:00,458.97868498918774,459.01498479097586,459.2798390105961,458.6378275778472,1672141
2024-01-05 10:00:00,460.581894671866,460.0861532790369,460.768680854699,459.8372073984073,4447931
2024-01-05 11:00:00,460.3619859789045,460.2978089558507,460.54038544838744,460.0658855514416,2813658
2024-01-05 12:00:00,461.0463982086555,461.22889086535855,461.27154766698834,461.00422022548906,2385366
2024-01-05 13:00:00,461.01047236785956,461.1486970858299,461.2590289623409,460.6666585722867,4236592
2024-01-05 14:00:00,461.5859684372672,461.7621821055762,462.3338648852838,460.92055102686146,2929586
2024-01-05 15:00:00,462.1548378071851,462.54107614752854,462.6858710438778,461.9483330430651,2665450
2024-01-05 16:00:00,461.43666114864067,461.1836378130565,461.9604711620269,460.96015469079794,2339639
2024-01-05 17:00:00,461.050117312196,460.98149403489947,461.40061359806003,460.9648614205694,4324016
2024-01-05 18:00:00,460.8229444252807,460.91213536139554,460.9239244283172,460.62877759935395,2764094
2024-01-05 19:00:00,461.5106165977277,461.3740607128451,461.66474024802864,461.1578477321508,2598910
2024-01-05 20:00:00,462.2404367127948,462.21634332794514,462.31642740725925,461.6835293669013,4523784
2024-01-05 21:00:00,461.5232026663282,461.6656087635382,461.78242908105574,460.87239083502607,3102841
2024-01-05 22:00:00,461.8759452120522,461.8357809904553,462.1187422968038,461.7794390603608,1962496
2024-01-05 23:00:00,462.04679846451427,462.17625267446033,462.46440243440134,462.0280892962885,4867611
2024-01-08 00:00:00,462.0211889640923,461.8539973796834,462.1426457502079,461.7806940061638,3567167
2024-01-08 01:00:00,462.3838630804339,462.2508451180203,462.59123693112616,461.81478453392543,2350854
2024-01-08 02:00:00,462.0533537721575,462.0714440392964,462.78837516429536,461.45966012211784,2405025
2024-01-08 03:00:00,462.46111184417873,462.4586104173171,462.88851121184337,462.1998351834272,2201353
2024-01-08 04:00:00,462.57023051789474,462.54990102041734,462.6711445326171,462.4345668710119,3591736
2024-01-08 05:00:00,462.3894331301354,461.96215142694984,462.41308548157457,461.5426820441273,2174882
2024-01-08 06:00:00,462.21086321441487,462.0968599916287,462.3980178982927,461.9970228131802,1190226
2024-01-08 07:00:00,463.3174336898961,463.487406879264,463.7238120241624,463.0030737052959,1262772
2024-01-08 08:00:00,463.4722933204037,463.51505472894394,463.8021425157373,463.0297483525425,3930656
2024-01-08 09:00:00,463.39310390133863,463.5913534011984,463.9480580665693,463.14007578308957,2201909
2024-01-08 10:00:00,463.1355415620558,463.3818423572679,463.5373810428171,462.88657987868055,3428802
2024-01-08 11:00:00,462.44957837773126,462.6996137006364,462.8237564561102,462.2866911590657,1907422
2024-01-08 12:00:00,463.48442820926806,463.30018506738054,463.74487565750275,463.22992717876326,1363699
2024-01-08 13:00:00,463.5008959340238,463.4776377869415,463.7313497178306,463.37565831489417,3397132
2024-01-08 14:00:00,463.35144318320454,463.41713192716304,463.54590394438407,463.0828974404437,3558944
2024-01-08 15:00:00,463.3137442847697,463.1255170233696,463.756687421033,462.9078833476727,1475107
2024-01-08 16:00:00,463.0104599643228,463.12175080485844,463.2024799478985,462.89694849379674,2234242
2024-01-08 17:00:00,463.8370947823105,463.3218164752455,464.1545415570137,462.8269861991775,4231801
2024-01-08 18:00:00,463.79609935066327,464.23037745431697,464.40743992620145,463.6716568244491,3910599
2024-01-08 19:00:00,464.10880201024486,464.236157922536,464.5352312944605,463.92049281895083,4840386
2024-01-08 20:00:00,463.4067108974039,463.0880857001613,463.4525379617635,462.86160323560017,2894711
2024-01-08 21:00:00,464.89837875337605,464.87617057661987,465.01910590999495,464.4315426632487,2268918
2024-01-08 22:00:00,463.42080015634787,463.314182352189,463.54790200103093,462.99523133186517,2381297
2024-01-08 23:00:00,464.72919088573803,464.5526374482605,465.3799723151099,464.39255290741494,3049561
2024-01-09 00:00:00,464.45102003233166,464.4392743245416,464.8057247061768,464.1775330454995,2330899
2024-01-09 01:00:00,464.0578682789509,463.9628840357837,464.202951933745,463.91935796805643,4281559
2024-01-09 02:00:00,464.2348141505864,464.18029057032476,464.4696359245306,463.95413896488543,1387847
2024-01-09 03:00:00,464.93778786450736,465.07849548491555,465.2769879529174,464.75770598307093,1633790
2024-01-09 04:00:00,464.24677231605256,464.14559409501123,464.56157376046525,463.9498145210558,2952386
2024-01-09 05:00:00,464.60397361118623,464.6001264004545,464.66553610301895,464.5376042288213,3383959
2024-01-09 06:00:00,465.4201498717743,465.735725175307,466.0267111633301,465.33700110000314,3503227
2024-01-09 07:00:00,465.49677375496367,465.08483345892387,466.01673904890436,464.8633586540766,4782826
2024-01-09 08:00:00,464.9933317095166,465.5341017620573,465.64720436086947,464.62710682922216,1207047
2024-01-09 09:00:00,465.7244200800985,465.64371586105307,466.1472586078921,465.4312922093957,3492504
2024-01-09 10:00:00,465.2954873005928,465.1250127794407,465.3355753148672,465.001999219235,2856632
2024-01-09 11:00:00,465.4801704708077,464.9941555114473,465.69171868831705,464.9234324327254,3896045
2024-01-09 12:00:00,465.33705555844085,465.3658251626074,465.8678951509371,465.06694114758255,3197220
2024-01-09 13:00:00,464.85412636431056,465.4277529699891,465.72561676865416,464.81609242852625,2412153
2024-01-09 14:00:00,465.9771183912329,465.95894962167586,466.17171172319473,465.74452205789447,1940298
2024-01-09 15:00:00,465.9575447791248,466.1488620962973,467.04711382763827,465.6292496047204,4185658
2024-01-09 16:00:00,465.77370664595844,465.9233339547875,466.13112960740585,465.743054402386,1812079
2024-01-09 17:00:00,466.74751566806754,466.70233789033045,467.120285679364,466.3299361242611,1960501
2024-01-09 18:00:00,465.60739659622163,465.33059666645903,465.943948988107,465.0676433366591,1801999
2024-01-09 19:00:00,466.37533248828805,466.5509706052683,466.7147401569074,466.2211947273235,2015734
2024-01-09 20:00:00,465.47260911523017,465.61134508909316,465.7969155695333,465.16645359370074,2322944
2024-01-09 21:00:00,467.4257718392371,467.4423748786357,467.5503756911296,467.32498649977987,1252034
2024-01-09 22:00:00,467.0244568850107,466.8997588990656,467.1980625101191,466.8224881973366,3022877
2024-01-09 23:00:00,466.9242598677303,466.7058990891566,467.270719626703,466.44663168937274,4452454
2024-01-10 00:00:00,466.8239767101992,466.8936080219947,467.15679021964723,466.7497682079447,1980462
